prime,A,x0,trials
11281511,8661353,2899378,946
11281511,6308463,3613907,441
11281511,1479486,750623,561
11281511,11209590,7421423,102
11281511,3093786,4688826,75
11281511,3941593,5411785,45
11281511,7717102,4374626,1698
11281511,5042999,10026456,449
11281511,1628759,5739652,101
11281511,4947534,7942633,399
11716063,7987261,9103703,18
11716063,11190211,10440074,73
11716063,712197,3914481,110
11716063,5423468,7320013,341
11716063,1585992,3803808,243
11716063,7041597,2182979,1091
11716063,7998758,3190149,16
11716063,8278420,8671513,2326
11716063,2418966,5995589,7
11716063,5951813,4115332,122
11743553,795342,9923180,68
11743553,7053482,1912453,368
11743553,3909497,5394476,962
11743553,9216188,3737034,159
11743553,6976096,5880580,287
11743553,8168015,7896094,925
11743553,6644301,7351465,1034
11743553,4927818,4641104,474
11743553,8278756,6339792,637
11743553,1320877,11510311,61
