prime,A,x0,trials
21786607,13899734,11925045,280
21786607,4977980,11112671,118
21786607,5633399,13996306,369
21786607,20411402,8219889,1906
21786607,17307000,12372405,293
21786607,1683768,18935460,254
21786607,7800194,3410928,750
21786607,20818197,9690245,151
21786607,5400007,10200010,945
21786607,8024439,6271928,166
22181989,6585560,6200113,857
22181989,17913041,345610,5853
22181989,12432193,15541302,2702
22181989,12538535,20043990,1970
22181989,15156130,16403564,436
22181989,14365026,11362536,3454
22181989,4278585,18581855,848
22181989,21631684,18369550,389
22181989,2953307,5192514,883
22181989,6282784,7630223,19
22507637,20048492,3756397,946
22507637,14159440,9602087,230
22507637,494215,13594937,1113
22507637,12936576,14103719,1534
22507637,16560584,16327762,125
22507637,16537129,9924657,301
22507637,15576643,4940755,80
22507637,1813782,4916642,57
22507637,12392539,16072215,600
22507637,17733829,22457593,676
