prime,A,x0,trials
35013079,27111305,5627280,10
35013079,9914480,9945803,502
35013079,9515734,24825955,1506
35013079,3769338,23524859,1470
35013079,28214433,23152014,1115
35013079,6936950,31875600,440
35013079,19583889,31194221,830
35013079,31653205,11088322,1250
35013079,29420695,4768364,1404
35013079,33201134,13100399,704
36388739,35142771,5783707,1357
36388739,25698205,35258056,420
36388739,34730865,15813064,1072
36388739,14422430,20725132,415
36388739,8057173,1733292,1080
36388739,8537226,18377842,1495
36388739,28695837,22435023,1759
36388739,35673305,17462654,180
36388739,20955628,10997194,1331
36388739,14768178,17928814,2070
36405841,34025900,16567920,1310
36405841,23243604,15853898,3080
36405841,32108191,12313789,594
36405841,24374057,25873900,1329
36405841,23909725,2449401,33
36405841,17915272,18029384,715
36405841,15938261,29035343,2138
36405841,9378780,25590315,3672
36405841,25618810,19971010,4902
36405841,24211930,8508781,470
