prime,A,x0,trials
29118281,24142648,1741966,4083
29118281,1289484,11263233,52
29118281,10825314,2201237,189
29118281,14628763,18416300,1086
29118281,17289870,17339063,349
29118281,5854749,15356869,1748
29118281,18189345,4207262,804
29118281,15775637,16930513,4552
29118281,23017926,1706220,49
29118281,13995904,1771890,3737
30747571,16784351,22175887,174
30747571,4016782,19717157,1256
30747571,19065757,18050862,2311
30747571,13929827,9763129,4558
30747571,29110823,30569526,3955
30747571,20216059,16911752,3103
30747571,20432125,21445632,805
30747571,23164230,23380123,322
30747571,7836294,7709957,6675
30747571,29303120,11082009,1130
30833707,5719699,23800096,1915
30833707,21657492,10399626,2204
30833707,15868078,8352720,81
30833707,25028669,13270408,41
30833707,7049806,19885594,2024
30833707,3308525,14546078,3626
30833707,674771,7893326,2259
30833707,28245149,5424122,889
30833707,5051477,8071570,46
30833707,23432615,24658145,166
