prime,A,x0,trials
56631299,21985538,13824341,2634
56631299,48957988,12229577,765
56631299,23904918,15234021,1023
56631299,29837093,22229448,154
56631299,55904361,30671046,840
56631299,44475607,50369764,569
56631299,21865868,13776064,3795
56631299,7201351,35800768,1149
56631299,44658052,51792768,1647
56631299,25153545,55788053,15
58944539,30994671,23441016,521
58944539,18447210,32538504,663
58944539,16884662,28142711,1239
58944539,50765544,14702875,462
58944539,8990626,11410059,1028
58944539,47445250,45571334,325
58944539,42709461,35432220,831
58944539,9672261,46779693,829
58944539,8573412,52848025,1267
58944539,36338166,16095627,413
60998851,54082269,37609269,1157
60998851,3335662,49044945,518
60998851,20173552,15708015,349
60998851,42052607,27997268,1524
60998851,47890296,55102459,379
60998851,32973401,27923826,91
60998851,12769397,22902933,685
60998851,11861702,5133984,925
60998851,28508104,54276715,1675
60998851,51634965,27837608,260
