prime,A,x0,trials
68091521,22670083,46297952,405
68091521,32031131,38679033,7698
68091521,14936270,53601461,5485
68091521,6027339,32887870,441
68091521,12600507,18702134,339
68091521,49536492,16639171,1553
68091521,43646946,2683976,1643
68091521,36839752,44868356,3892
68091521,66954828,66202685,948
68091521,54946279,16343148,15892
69221393,48513608,13657211,865
69221393,37149539,30513939,554
69221393,22055635,56693972,6154
69221393,62142016,64580625,1213
69221393,64275473,28626560,852
69221393,34321847,39364625,5231
69221393,51819510,62777361,159
69221393,13578653,28505082,3734
69221393,41589579,14570621,7569
69221393,56059396,13050963,7739
71555117,22787188,26148914,1478
71555117,62974178,2457160,668
71555117,39302586,25108323,68
71555117,20214479,10839097,242
71555117,38136671,262214,1433
71555117,3377205,23155503,1205
71555117,8406966,44346136,2418
71555117,19160065,15703563,32
71555117,21742482,71125364,1043
71555117,44422754,37883978,208
