prime,A,x0,trials
38212519,18951185,14954465,885
38212519,27888993,31695857,486
38212519,24499551,21788810,836
38212519,11525890,8681296,163
38212519,38056515,6665855,877
38212519,2123953,10563805,2077
38212519,30674083,22605450,1360
38212519,9944990,6514798,877
38212519,36267472,23626748,368
38212519,14876981,5436935,118
40712597,6645927,800476,665
40712597,19575626,27698363,1956
40712597,37358887,31463852,2622
40712597,13070982,13797451,1484
40712597,29780136,27759911,871
40712597,39772058,16316004,1156
40712597,4010620,32256045,5760
40712597,40546,40068257,4714
40712597,33101210,8554863,834
40712597,9876082,11834233,451
41236681,37200127,16242725,2796
41236681,2013105,1112958,4620
41236681,19147252,14123854,1976
41236681,14110324,26029612,6570
41236681,3743200,19782641,1248
41236681,6991388,12278212,370
41236681,36860005,11188879,1241
41236681,17177474,5188987,1076
41236681,39488353,33233618,1507
41236681,40198392,25170601,4071
