prime,A,x0,trials,param_a_count,param_b_avg
541,45,478,5,2.0,33.65
541,438,4,14,2.0,33.65
541,134,406,3,2.0,33.65
541,210,98,9,2.0,33.65
541,437,443,2,2.0,33.65
541,254,137,11,2.0,33.65
541,516,369,19,2.0,33.65
541,120,235,2,2.0,33.65
541,287,169,2,2.0,33.65
541,7,78,1,2.0,33.65
563,219,401,14,1.0,45.91
563,106,315,15,1.0,45.91
563,344,78,11,1.0,45.91
563,438,35,3,1.0,45.91
563,82,136,30,1.0,45.91
563,324,147,22,1.0,45.91
563,239,494,2,1.0,45.91
563,164,238,12,1.0,45.91
563,553,358,7,1.0,45.91
563,457,248,25,1.0,45.91
571,197,403,13,1.0,47.62
571,194,409,4,1.0,47.62
571,458,6,1,1.0,47.62
571,437,427,8,1.0,47.62
571,401,378,26,1.0,47.62
571,189,409,40,1.0,47.62
571,170,500,4,1.0,47.62
571,437,515,7,1.0,47.62
571,113,425,39,1.0,47.62
571,205,255,49,1.0,47.62
