prime,A,x0,trials,param_a_count,param_b_avg
383,273,104,3,3.0,28.07
383,272,7,7,3.0,28.07
383,273,298,5,3.0,28.07
383,340,274,1,3.0,28.07
383,238,97,12,3.0,28.07
383,199,275,8,3.0,28.07
383,377,14,6,3.0,28.07
383,272,13,3,3.0,28.07
383,344,28,8,3.0,28.07
383,238,4,2,3.0,28.07
389,75,375,3,3.0,26.41
389,296,372,6,3.0,26.41
389,322,282,4,3.0,26.41
389,98,73,3,3.0,26.41
389,382,52,1,3.0,26.41
389,182,158,1,3.0,26.41
389,194,283,2,3.0,26.41
389,115,334,1,3.0,26.41
389,15,357,3,3.0,26.41
389,17,302,5,3.0,26.41
397,39,309,10,2.0,36.43
397,372,2,4,2.0,36.43
397,348,327,2,2.0,36.43
397,227,51,3,2.0,36.43
397,200,76,8,2.0,36.43
397,128,162,2,2.0,36.43
397,255,66,4,2.0,36.43
397,81,31,4,2.0,36.43
397,114,287,2,2.0,36.43
397,358,114,2,2.0,36.43
